Account name,Account IBAN,Counteraccount IBAN,Transaction date,Amount,Currency,Detail
Luther,BE49025116496531,BE03252228696525,Sat May 02 21:04:38 CEST 2020,-4324.08,EUR,Corrupti eaque occaecati nihil.
Luther,BE49025116496531,BE33484445687185,Fri Apr 10 10:12:55 CEST 2020,-2244.11,EUR,Est ea qui magni modi rerum.
Luther,BE49025116496531,BE49228656648679,Tue Apr 28 13:14:24 CEST 2020,-2686.51,EUR,Enim a ut labore autem similique.
Luther,BE49025116496531,BE70226866655600,Mon Apr 20 21:41:16 CEST 2020,2149.53,EUR,Excepturi asperiores quia adipisci tempore neque rerum.
Luther,BE49025116496531,BE24315135050399,Fri May 01 09:56:55 CEST 2020,-3988.97,EUR,Ducimus odio nihil qui eos.
Luther,BE49025116496531,BE71002211739374,Sat May 02 14:07:26 CEST 2020,3624.67,EUR,Et qui eum autem non.
Rebbecca,BE03352359188098,BE44877485754219,Mon Apr 27 23:33:03 CEST 2020,-4618.52,EUR,Qui quaerat quia ea nihil qui voluptatibus.
Rebbecca,BE03352359188098,BE05318877999247,Thu Apr 16 05:31:10 CEST 2020,193.02,EUR,Voluptatem quas vitae molestias.
Rebbecca,BE03352359188098,BE85603699447104,Tue Apr 28 01:34:08 CEST 2020,-2641.54,EUR,Ullam expedita iste.
Rebbecca,BE03352359188098,BE79464351902490,Wed Apr 29 23:15:12 CEST 2020,2633.53,EUR,Quidem at ea labore quia voluptatem.
Rebbecca,BE03352359188098,BE83402260112553,Thu Apr 16 08:37:25 CEST 2020,996.88,EUR,Maiores modi culpa voluptas voluptas sed quae aliquam.
Rebbecca,BE03352359188098,BE91388970974087,Mon Apr 27 00:41:19 CEST 2020,2254.7,EUR,Consequatur numquam saepe rerum.
Maurita,BE75304280047783,BE03974333298990,Sat Apr 11 22:41:28 CEST 2020,1826.24,EUR,Veritatis autem asperiores.
Maurita,BE75304280047783,BE76276300437535,Thu Apr 16 20:46:44 CEST 2020,4402.39,EUR,Labore consequatur dolore ducimus voluptatem blanditiis quos debitis.
Maurita,BE75304280047783,BE46609253544422,Sat May 02 10:30:05 CEST 2020,1736.93,EUR,Quaerat dolorem eius.
Maurita,BE75304280047783,BE19128650352663,Mon Apr 20 14:09:59 CEST 2020,4399.17,EUR,Quis molestiae saepe est.
Maurita,BE75304280047783,BE19892280736608,Mon Apr 27 19:20:40 CEST 2020,4647.41,EUR,Tempora aliquam quas nemo at aliquam pariatur.
Maurita,BE75304280047783,BE28056243082213,Tue Apr 28 17:41:05 CEST 2020,2267.88,EUR,Non ipsam qui ipsa ut id aut omnis.
Maurita,BE75304280047783,BE55295938186174,Mon Apr 27 23:23:49 CEST 2020,-3580.15,EUR,Harum qui illum inventore atque doloremque.
Maurita,BE75304280047783,BE68139484909371,Wed Apr 29 13:47:28 CEST 2020,-1063.62,EUR,Vero nemo beatae assumenda voluptatibus dolores.
Maurita,BE75304280047783,BE57247547325009,Wed Apr 22 07:02:56 CEST 2020,-3057.46,EUR,Repudiandae neque aut consequuntur.
Lynna,BE97351752731251,BE18268250462802,Mon Apr 20 02:38:18 CEST 2020,2271.96,EUR,Autem beatae earum et voluptatibus.
Lynna,BE97351752731251,BE68350283592665,Sun Apr 26 20:50:02 CEST 2020,-1181.59,EUR,In non consequatur cum iusto quos.
Lynna,BE97351752731251,BE04624586596496,Mon Apr 27 08:36:01 CEST 2020,-4629.16,EUR,Rem dolorem voluptatem ducimus ex.
Kerry,BE86167866207335,BE32393502540445,Tue Apr 21 18:45:01 CEST 2020,2757.71,EUR,Repudiandae eum vel ullam reiciendis excepturi.
Kerry,BE86167866207335,BE81445954533642,Tue Apr 21 11:24:34 CEST 2020,1229.98,EUR,Qui earum sit eum modi expedita quia dolorum.
Kerry,BE86167866207335,BE76317215976592,Mon Apr 13 19:16:35 CEST 2020,4505.02,EUR,Ex voluptatem consectetur eum ipsam deleniti.
Kerry,BE86167866207335,BE85667401295640,Sat May 02 15:51:44 CEST 2020,3869.65,EUR,Culpa est voluptas molestiae fugit voluptas.
Kerry,BE86167866207335,BE07165737556367,Wed Apr 29 05:20:04 CEST 2020,3358.7,EUR,Aut assumenda expedita est.
Kerry,BE86167866207335,BE25492848491585,Mon Apr 20 10:04:17 CEST 2020,2330.73,EUR,Dolores ipsam ipsa maxime et adipisci nisi labore.
Jacob,BE90472621434077,BE81683868675700,Thu Apr 23 00:56:02 CEST 2020,1070.92,EUR,Quae id odit nihil quas non sit fugiat.
Jacob,BE90472621434077,BE51665430668308,Sat Apr 25 16:47:17 CEST 2020,2852.51,EUR,Architecto voluptatem at atque.
Jacob,BE90472621434077,BE57836856193917,Fri Apr 24 12:57:52 CEST 2020,-4292.25,EUR,Temporibus alias suscipit distinctio minus.
Jacob,BE90472621434077,BE24923301534786,Thu Apr 16 23:50:12 CEST 2020,-2770.09,EUR,Aut animi molestiae.
Jacob,BE90472621434077,BE93781020300840,Thu Apr 30 19:22:28 CEST 2020,-917.79,EUR,Tenetur ex numquam laudantium enim consequuntur molestias.
Jacob,BE90472621434077,BE12535100121874,Wed Apr 29 16:53:53 CEST 2020,-4812.41,EUR,Cum non enim iure dolor.
Jacob,BE90472621434077,BE63941729176111,Thu Apr 30 19:37:58 CEST 2020,-732.93,EUR,Non et est quas.
Jacob,BE90472621434077,BE19826575572777,Sat May 02 15:58:37 CEST 2020,-1797.47,EUR,Minus blanditiis tempora quae in voluptatem veniam perspiciatis.
Wilson,BE43433059952719,BE59324062883888,Thu Apr 30 18:58:44 CEST 2020,2387.66,EUR,Et deleniti consequatur in impedit quas voluptate.
Wilson,BE43433059952719,BE35049951446165,Sat May 02 02:30:31 CEST 2020,3939.9,EUR,Aut illum perferendis est.
Wilson,BE43433059952719,BE80842522596040,Fri Apr 24 22:29:16 CEST 2020,-1829.59,EUR,Eos culpa aut ipsam ullam et corporis.
Wilson,BE43433059952719,BE08925387533848,Fri May 01 21:35:22 CEST 2020,-4671.2,EUR,Itaque at qui.
Wilson,BE43433059952719,BE81230654448269,Sat May 02 05:52:24 CEST 2020,-1169.08,EUR,At adipisci sint et.
Wilson,BE43433059952719,BE69895014677410,Sat May 02 00:37:18 CEST 2020,994.86,EUR,Dignissimos ut facere.
Wilson,BE43433059952719,BE96092500915271,Mon Apr 13 22:55:08 CEST 2020,3694.26,EUR,Consequatur qui ut atque quasi quo.
Wilson,BE43433059952719,BE49909940859775,Mon Apr 27 14:24:41 CEST 2020,-2376.65,EUR,Nisi id dignissimos ipsa assumenda laborum.
Wilson,BE43433059952719,BE12202030259828,Wed Apr 22 02:30:26 CEST 2020,3093.14,EUR,Architecto laudantium fuga molestias et excepturi.
Katy,BE78626118623543,BE68951804338556,Fri May 01 02:35:51 CEST 2020,2058.44,EUR,Consequatur quia necessitatibus enim.
Katy,BE78626118623543,BE23280439375721,Sat May 02 07:45:54 CEST 2020,-956.65,EUR,Id atque dolores.
Katy,BE78626118623543,BE53561471997882,Sun Apr 19 06:00:13 CEST 2020,1318.24,EUR,Ipsam adipisci et quia fugiat.
Katy,BE78626118623543,BE92275649404287,Sat May 02 05:49:58 CEST 2020,4589.11,EUR,Quibusdam quis magnam voluptas optio recusandae.
Katy,BE78626118623543,BE25117415345500,Sat May 02 04:50:52 CEST 2020,-3677.27,EUR,Sit aliquam vel molestiae id.
Katy,BE78626118623543,BE57825254940858,Mon Apr 13 02:33:20 CEST 2020,-2081.67,EUR,Provident labore vero aut asperiores illum commodi.
Katy,BE78626118623543,BE43686719311996,Thu Apr 30 10:42:25 CEST 2020,4889.44,EUR,Similique quo incidunt quis dignissimos assumenda doloribus.
Bridgett,BE30447581968162,BE48970741522525,Tue Apr 28 16:42:42 CEST 2020,-2390.19,EUR,Quo at aut animi vel minus.
Bridgett,BE30447581968162,BE25821957220115,Thu Apr 23 07:26:07 CEST 2020,4162.69,EUR,Architecto consequatur sint iusto sint delectus enim.
Bridgett,BE30447581968162,BE05500635443104,Fri May 01 06:04:40 CEST 2020,910.2,EUR,Voluptatum deleniti nemo corrupti officia ab quod.
Bridgett,BE30447581968162,BE54208512555769,Wed Apr 29 04:44:40 CEST 2020,-4447.74,EUR,Temporibus minima ut qui impedit error dolorem voluptate.
Bridgett,BE30447581968162,BE40902872240629,Tue Apr 28 13:07:44 CEST 2020,-2031.8,EUR,Et molestiae perspiciatis dolorem quo reiciendis.
Bridgett,BE30447581968162,BE96853653842295,Thu Apr 30 10:59:52 CEST 2020,-622.7,EUR,Amet praesentium perferendis tempora.
Bridgett,BE30447581968162,BE41739344672174,Sun Apr 26 07:27:50 CEST 2020,2114.4,EUR,Aspernatur vero et.
Bridgett,BE30447581968162,BE52292578314099,Sun Apr 26 04:24:51 CEST 2020,-319.85,EUR,Veritatis et laudantium.
Bridgett,BE30447581968162,BE12899219007442,Thu Apr 30 20:34:56 CEST 2020,-2576.61,EUR,Autem sed sunt.
Bridgett,BE30447581968162,BE04487042062166,Wed Apr 15 13:21:55 CEST 2020,943.27,EUR,Consequatur itaque enim aut rerum.
Shea,BE02923400678300,BE42333202311979,Wed Apr 15 16:02:16 CEST 2020,-1920.11,EUR,Sapiente enim neque laudantium dolore est eum et.
Shea,BE02923400678300,BE69487957820148,Thu Apr 30 23:29:04 CEST 2020,-4105.47,EUR,Voluptate perferendis nihil id exercitationem est sequi illum.
Bambi,BE27615324756431,BE66249336195355,Fri May 01 06:05:27 CEST 2020,4234.46,EUR,Repellendus repellat eos saepe qui ut.
Bambi,BE27615324756431,BE38142450686851,Sat May 02 16:57:48 CEST 2020,993.39,EUR,Quis sit quo minima.
Bambi,BE27615324756431,BE32086143198087,Tue Apr 28 09:19:41 CEST 2020,-3900.38,EUR,Vitae deleniti rem voluptatibus quos illum.
Bambi,BE27615324756431,BE60301589661000,Sat May 02 06:38:10 CEST 2020,1546.65,EUR,Velit assumenda amet.
Bambi,BE27615324756431,BE06481911413485,Sat Apr 25 15:12:12 CEST 2020,-4874.25,EUR,Ad sit nihil quidem aut.
Bambi,BE27615324756431,BE33552026720339,Thu Apr 16 14:04:51 CEST 2020,-1713.64,EUR,Dolorum est eius et magni a voluptates.
Bambi,BE27615324756431,BE12150691912952,Sun Apr 26 14:22:40 CEST 2020,-3361.2,EUR,In qui debitis.
Bambi,BE27615324756431,BE85840202050303,Sat Apr 25 00:42:51 CEST 2020,-1959.47,EUR,Mollitia a quis aliquid itaque rerum libero.
Bambi,BE27615324756431,BE61399736697913,Mon Apr 27 00:13:54 CEST 2020,4925.76,EUR,Est tempore expedita et cumque.
Renna,BE47090115159540,BE42439278140841,Wed Apr 22 14:02:29 CEST 2020,1479.56,EUR,Beatae nostrum in.
Renna,BE47090115159540,BE79678324736378,Sun Apr 26 00:54:22 CEST 2020,-4643.07,EUR,Alias et repellat.
Renna,BE47090115159540,BE83670932666424,Sat Apr 25 06:40:21 CEST 2020,-1023.63,EUR,Deleniti enim in.
Renna,BE47090115159540,BE65114892494381,Mon Apr 20 08:01:00 CEST 2020,1412.86,EUR,Sequi aut nemo nam placeat quia eos.
Renna,BE47090115159540,BE33080447737533,Sat May 02 17:59:47 CEST 2020,-2665.64,EUR,Dolore qui corporis numquam id aut nesciunt.
Dudley,BE60806877215268,BE50558450730885,Sat May 02 18:33:51 CEST 2020,-3715.4,EUR,Culpa rem esse.
Chas,BE08586817597105,BE47435213252931,Fri Apr 24 18:21:21 CEST 2020,1021.79,EUR,Vero consequatur et praesentium suscipit quas quo.
Chas,BE08586817597105,BE86679637262652,Sat Apr 25 20:57:01 CEST 2020,-3150.9,EUR,Saepe esse magni aut laboriosam doloribus.
Chas,BE08586817597105,BE86619623281851,Thu Apr 23 06:11:48 CEST 2020,4795.32,EUR,Error quia non fuga.
Blake,BE49423450103926,BE84726190222428,Sat May 02 09:04:52 CEST 2020,326.33,EUR,Id ab veniam esse.
Blake,BE49423450103926,BE49884603473382,Fri May 01 04:05:52 CEST 2020,-134.31,EUR,Ipsa numquam dolor reprehenderit.
Blake,BE49423450103926,BE49577671249087,Tue Apr 14 15:21:59 CEST 2020,1321.38,EUR,Delectus dolorem saepe odio hic et temporibus et.
Blake,BE49423450103926,BE18039996063319,Sat Apr 11 04:30:43 CEST 2020,-2535.22,EUR,Et veniam a ex quis quos.
Blake,BE49423450103926,BE80802949503906,Sat May 02 00:55:34 CEST 2020,-2408.55,EUR,Id quod ut eveniet reiciendis aperiam.
Blake,BE49423450103926,BE75087390491310,Sat Apr 25 13:48:49 CEST 2020,4950.22,EUR,Non dicta qui harum neque odit est.
Blake,BE49423450103926,BE96007471086781,Tue Apr 21 05:44:52 CEST 2020,-1775.1,EUR,Quod rerum voluptas.
Blake,BE49423450103926,BE51704556986784,Sat May 02 02:23:11 CEST 2020,4126.77,EUR,Quo illum qui ut et aut dolores autem.
Blake,BE49423450103926,BE45894670943016,Sun Apr 26 13:18:52 CEST 2020,-582.32,EUR,Vel consectetur cupiditate ea illo quis.
Blake,BE49423450103926,BE61693034280750,Tue Apr 21 21:31:08 CEST 2020,1205.82,EUR,Omnis minus assumenda qui quis.
Ervin,BE45159784492635,BE94885619089441,Wed Apr 22 07:50:13 CEST 2020,-2675.83,EUR,Incidunt et velit maiores esse iure deserunt enim.
Ervin,BE45159784492635,BE70478100605828,Mon Apr 13 17:03:58 CEST 2020,1470.79,EUR,Et aliquid rerum.
Judie,BE34159401251362,BE54660646488865,Thu Apr 30 00:37:36 CEST 2020,1588.82,EUR,Unde alias dolorum voluptas molestias veritatis repellat.
Judie,BE34159401251362,BE13160002106503,Tue Apr 21 07:08:08 CEST 2020,-1556.39,EUR,Possimus sint perspiciatis ea similique magni ipsam non.
Sona,BE53887519865416,BE21034715260172,Fri May 01 01:51:28 CEST 2020,3829.2,EUR,Eveniet amet accusamus sed et.
Milan,BE76419310957464,BE67151281851897,Fri May 01 17:53:00 CEST 2020,-624.27,EUR,Sed magni vero rerum officiis dolore quis velit.
Milan,BE76419310957464,BE10756032100033,Wed Apr 29 16:59:12 CEST 2020,-1143.03,EUR,Tempore non rerum voluptas quam deserunt.
Milan,BE76419310957464,BE93489805428477,Thu Apr 23 19:16:30 CEST 2020,3883.39,EUR,Non eius id repellendus.
Milan,BE76419310957464,BE35393545493834,Mon Apr 20 17:42:18 CEST 2020,4295.97,EUR,Temporibus soluta veniam cupiditate id inventore et culpa.
Milan,BE76419310957464,BE18251126054963,Thu Apr 30 19:19:56 CEST 2020,2806.15,EUR,Soluta consequuntur enim.
Milan,BE76419310957464,BE57627605738293,Fri Apr 10 06:51:59 CEST 2020,2137.8,EUR,Eum est tempora ipsam impedit vitae saepe.
Milan,BE76419310957464,BE17720736666936,Fri May 01 10:57:26 CEST 2020,-1230.7,EUR,Ipsum distinctio optio earum recusandae.
Milan,BE76419310957464,BE78901636667913,Thu Apr 30 18:42:04 CEST 2020,-1177.65,EUR,Reprehenderit pariatur minus consequuntur.
Milan,BE76419310957464,BE41017386025706,Tue Apr 28 11:31:05 CEST 2020,-4122.59,EUR,Sint debitis iure quaerat omnis.
Markus,BE77534787406769,BE94010587759867,Sat Apr 18 09:01:17 CEST 2020,-1907.98,EUR,Eius perferendis fugit blanditiis recusandae facilis incidunt placeat.
Markus,BE77534787406769,BE18491834986047,Sat May 02 20:49:07 CEST 2020,2757.69,EUR,Harum fugit doloremque minus omnis neque dignissimos.
Markus,BE77534787406769,BE56449884341846,Thu Apr 30 09:00:30 CEST 2020,-3609.91,EUR,Dolor eaque eveniet nam perferendis voluptatibus voluptates doloremque.
Markus,BE77534787406769,BE87985415064806,Wed Apr 29 02:59:12 CEST 2020,3515.61,EUR,Laboriosam numquam ullam totam sunt illo aut eum.
Markus,BE77534787406769,BE07379538200026,Thu Apr 16 07:44:09 CEST 2020,-1905.01,EUR,Maiores et commodi consequatur eligendi vel.
Sumiko,BE40575660472229,BE17373595614350,Wed Apr 22 19:03:14 CEST 2020,-4094.42,EUR,Fugiat dolor totam minima iusto vitae dignissimos ea.
Dinorah,BE18787428301543,BE70558598033367,Wed Apr 22 07:14:42 CEST 2020,-3272.22,EUR,Consequatur molestias sit ducimus vitae.
Dinorah,BE18787428301543,BE24714872838621,Thu Apr 30 07:01:24 CEST 2020,-3262.17,EUR,Quod corrupti ullam earum et rerum dolor alias.
Dinorah,BE18787428301543,BE29306289882403,Sat Apr 25 14:34:16 CEST 2020,4142.3,EUR,Perferendis consequatur accusamus.
Dinorah,BE18787428301543,BE42726751309305,Wed Apr 29 20:15:50 CEST 2020,2888.19,EUR,Non sequi animi hic.
Dinorah,BE18787428301543,BE45613897894255,Sun Apr 19 02:25:39 CEST 2020,1350.28,EUR,Nemo est nulla in.
Darrell,BE44256933154853,BE41671794093625,Tue Apr 21 01:42:29 CEST 2020,-3273.24,EUR,Porro et exercitationem eum deleniti excepturi.
Darrell,BE44256933154853,BE70273464434190,Tue Apr 21 19:11:14 CEST 2020,1237.88,EUR,Consequuntur ullam dolorum et molestiae ducimus fuga.
Darrell,BE44256933154853,BE17057801658041,Mon Apr 27 16:57:20 CEST 2020,-750.65,EUR,Harum eos autem et sunt totam ut quia.
Darrell,BE44256933154853,BE93082423732183,Sat May 02 06:25:02 CEST 2020,43.42,EUR,Necessitatibus impedit provident deleniti similique est quia omnis.
Darrell,BE44256933154853,BE56530058503596,Sun Apr 26 21:22:20 CEST 2020,3217.44,EUR,Nesciunt sapiente ipsa sed quo.
Darrell,BE44256933154853,BE69918172634047,Fri May 01 10:30:16 CEST 2020,-673.34,EUR,Harum qui sequi ipsa eum aliquid.
Issac,BE34414282110978,BE33853559855667,Mon Apr 27 21:53:50 CEST 2020,1253.51,EUR,Magnam error accusantium in molestias fugit.
Issac,BE34414282110978,BE13812530225958,Wed Apr 29 05:16:50 CEST 2020,2547.24,EUR,Numquam laboriosam dolores nam temporibus cupiditate qui autem.
Issac,BE34414282110978,BE71920883413956,Wed Apr 29 16:29:26 CEST 2020,-1593.34,EUR,Perferendis dolorum tenetur dignissimos autem a.
Issac,BE34414282110978,BE48177651483726,Mon Apr 27 07:29:57 CEST 2020,-2282.58,EUR,Voluptas quia nam.
Issac,BE34414282110978,BE67070358041652,Thu Apr 30 03:05:56 CEST 2020,-895.99,EUR,Et quasi est quia.
Issac,BE34414282110978,BE64601799013685,Mon Apr 20 11:22:04 CEST 2020,-182.36,EUR,Earum dicta beatae adipisci praesentium.
Issac,BE34414282110978,BE41064694156830,Tue Apr 21 05:03:47 CEST 2020,1987.4,EUR,Neque quae non quibusdam rerum maxime dicta.
Issac,BE34414282110978,BE45794263925104,Wed Apr 22 07:02:36 CEST 2020,2540.04,EUR,Doloribus qui dolorem.
Eve,BE89820208730816,BE77096020353712,Tue Apr 28 15:24:45 CEST 2020,-2291.15,EUR,Quaerat omnis et quis porro amet voluptas.
Eve,BE89820208730816,BE28724207185118,Wed Apr 29 10:52:47 CEST 2020,-1100.26,EUR,Sunt sit ut itaque omnis autem voluptatem nihil.
Eve,BE89820208730816,BE09981968130373,Sat Apr 25 00:36:53 CEST 2020,-2069.12,EUR,Dolor qui fuga.
Teresia,BE07592613703792,BE81105677733295,Sat Apr 18 14:58:47 CEST 2020,4430.85,EUR,Omnis officiis a eaque nihil similique est ipsum.
Teresia,BE07592613703792,BE51376178877774,Tue Apr 28 08:40:07 CEST 2020,-1670.85,EUR,Aperiam aut qui neque odit architecto culpa aut.
Teresia,BE07592613703792,BE46403609858325,Sun Apr 19 08:09:14 CEST 2020,-4935.73,EUR,Et facere pariatur iste facere.
Teresia,BE07592613703792,BE24921388745420,Sun Apr 26 01:15:00 CEST 2020,3854.55,EUR,Sapiente itaque quia nisi iste eveniet rerum.
Regena,BE14309177935065,BE93389145974273,Sat May 02 13:36:31 CEST 2020,-4139.82,EUR,Accusamus velit fuga doloremque.
Regena,BE14309177935065,BE15568273425069,Sat Apr 11 07:29:20 CEST 2020,-1798.8,EUR,Iusto aut illo facere vitae doloremque quia.
Regena,BE14309177935065,BE63006701561349,Fri May 01 05:28:46 CEST 2020,614.14,EUR,Aliquam vel quaerat repellat odio molestiae.
Regena,BE14309177935065,BE59804005239674,Tue Apr 21 14:48:20 CEST 2020,901.83,EUR,Et neque rerum omnis omnis.
Regena,BE14309177935065,BE96299520387579,Sat Apr 25 07:13:38 CEST 2020,4868.44,EUR,Inventore placeat adipisci et in.
Regena,BE14309177935065,BE42605755298179,Sat May 02 12:41:32 CEST 2020,3086.57,EUR,Ducimus quidem aperiam vero beatae.
Regena,BE14309177935065,BE89505599515435,Mon Apr 27 11:03:44 CEST 2020,-4670.9,EUR,Fugiat quod reiciendis in est distinctio et.
Regena,BE14309177935065,BE34414053492357,Fri May 01 01:59:33 CEST 2020,2876.49,EUR,Rerum quia nostrum.
Regena,BE14309177935065,BE18139187838653,Tue Apr 14 06:32:11 CEST 2020,882.47,EUR,Est nam voluptatem voluptatem consequatur non asperiores.
Regena,BE14309177935065,BE57382468539541,Fri May 01 02:39:30 CEST 2020,4080.56,EUR,Voluptatem tempora reiciendis voluptatem aliquid dolor labore.
Marcellus,BE55220070932773,BE89870446092384,Mon Apr 20 00:34:28 CEST 2020,353.59,EUR,Voluptatem ut tempora incidunt eos.
Marcellus,BE55220070932773,BE55854409454215,Sat Apr 11 02:01:02 CEST 2020,2160.38,EUR,Nobis saepe in.
Jonnie,BE15710200299410,BE74204279853321,Wed Apr 15 04:08:31 CEST 2020,-2506.02,EUR,Sunt et qui et.
Jonnie,BE15710200299410,BE45243433483445,Tue Apr 28 06:36:32 CEST 2020,-1387.31,EUR,Qui officiis blanditiis officiis illo.
Jonnie,BE15710200299410,BE75653359674178,Fri May 01 09:28:09 CEST 2020,4181.93,EUR,Et et itaque deleniti ratione.
Jonnie,BE15710200299410,BE19643886368745,Tue Apr 28 07:33:27 CEST 2020,4468.4,EUR,Expedita et autem in.
Jonnie,BE15710200299410,BE07984647092705,Wed Apr 29 19:49:18 CEST 2020,1406.1,EUR,Recusandae perspiciatis asperiores.
 Mar 08 21:23:47 CET 2020,-3930.21,EUR,Dolorem mollitia inventore non voluptas id officiis.
